Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
152,2010,10,Rajasthan,Jaisalmer,0,0,0,15.13,51.94,3432.91,2.55,1.81,709.8,0,0,0,2.55,1.81,709.8,191.21,90.73,474.5,0,0,0,0,0,0,0.2,0.58,2900,79.53,52.04,654.34,0,0,0,15.86,9.42,593.95,11.29,16.4,1452.61,0.81,0.33,407.41,69.29,54.21,782.36,0,0,0,2.15,0.62,288.37,0,0,0,0,0,0,0,0,0,106.9,81.48,762.21,0,0.01,0,0.04,0.02,500,0.08,0.15,0.23,0,0.02,425.93
152,2011,10,Rajasthan,Jaisalmer,0,0,0,14.08,18.4,1306.82,1.66,1.23,740.96,0,0,0,1.66,1.23,740.96,143.5,73.48,512.06,0,0,0,0,0,0,0.05,0.15,3000,94.02,81.01,861.63,0,0,0,16.39,3.85,234.9,14.25,17.61,1235.79,1.37,0.44,321.17,62.91,35.27,560.64,0,0,0,7.49,2.12,283.04,0,0,0,0,0,0,0,0,0,91.48,56.57,618.39,0,0,0,0.34,0.18,529.41,0.09,0.12,0.2,0,0.03,429.51
152,2012,10,Rajasthan,Jaisalmer,0,0,0,13.42,17.47,1301.79,3.61,0.51,141.27,0,0,0,3.61,0.51,141.27,56.44,13.04,231.04,0,0,0,0,0,0,0.01,0.02,2000,130.49,80.7,618.44,0,0,0,8.12,2.71,333.74,12.66,10.32,815.17,0.23,0.07,304.35,57.84,25.85,446.92,0,0,0,6.02,1.67,277.41,0,0,0,0,0,0,0,0,0,77.22,37.95,491.45,0,0,0,0.14,0.01,71.43,0,0.07,0.07,0,0.01,500.09
152,2013,10,Rajasthan,Jaisalmer,0,0,0,13.71,18.13,1322.39,2.18,0.19,87.16,0,0,0,2.18,0.19,87.16,88.81,8.68,97.74,0,0,0,0,0,0,0.05,0.15,3000,143.65,127.05,884.44,0,0,0,6.05,1.98,327.27,13.56,18.29,1348.82,0.52,0.1,192.31,55.89,42.24,755.77,0,0,0,5.26,1.59,302.28,0,0,0,0,0,0,0,0,0,75.64,62.47,825.89,0,0.01,0,0.17,0.02,117.65,0.17,0.14,0.31,0,0.08,579.98
152,2014,10,Rajasthan,Jaisalmer,0,0,0,10.32,10.02,970.93,1.91,0.12,62.83,0,0,0,1.91,0.12,62.83,71.53,5.02,70.18,0,0,0,0,0,0,0.02,0.06,3000,107.83,48.55,450.25,0,0,0,7.7,1.86,241.56,15.41,17.57,1140.17,1.8,0.61,338.89,45.93,29.36,639.23,0,0,0,5.04,1.49,295.63,0,0,0,0,0,0,0,0,0,68.48,49.15,717.73,0,0,0,0.28,0.03,107.14,0.02,0.07,0.09,0,0.02,526.02
152,2015,10,Rajasthan,Jaisalmer,0,0,0,12.51,17.43,1393.29,3.22,1.66,515.53,0,0,0,3.22,1.66,515.53,93,26.28,282.58,0,0,0,0,0,0,0.03,0.08,2666.67,131.69,132.68,1007.52,0.02,0,0,18.35,8.76,477.54,17.29,31.23,1806.25,4.72,1.48,313.56,46.27,47.88,1034.8,0,0,0,5.43,1.63,300.18,0,0,0,0,0,0,0,0,0,73.93,82.33,1113.62,0,0,0,0.19,0.02,105.26,0.27,0.15,0.42,0.01,0.07,617.52
152,2016,10,Rajasthan,Jaisalmer,0,0,0,9.99,13.82,1383.92,3.13,1.47,470.42,0,0,0,3.13,1.47,470.42,98.69,8.66,87.78,0,0,0,0,0,0,0,0.02,3200,152.93,136.89,895.07,0,0,1000,58.14,20.77,357.18,19.79,26.09,1318.24,6.39,2.27,354.45,43.82,37.8,862.68,0,0,0,4.25,1.27,298.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.03,595.71,0.32,0.16,0.49,0,0.03,599.16
152,2017,10,Rajasthan,Jaisalmer,0,0,0,8.98,16.12,1794.06,2.75,0.5,180.86,0,0,0,2.75,0.5,180.86,105.07,13.74,130.79,0,0,0,0,0,0,0,0.01,3333.33,159.08,125.62,789.65,0,0,250,59.97,13.78,229.81,25.67,42.2,1644.38,6.03,0.89,148.16,41.69,40.8,978.72,0,0,0,4.72,9.43,1995.98,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.02,98.74,0.33,0.05,0.39,0,0.01,598.97
153,2010,10,Rajasthan,Jalore,0,0,0,44.96,80.46,1789.59,5.96,4.05,679.53,0,0,0,5.96,4.05,679.53,348.45,346.03,993.05,0.03,0.06,2000,0,0,0,0.52,1.51,2903.85,7.91,3.29,415.93,0,0,0,123.39,79.21,641.95,3.35,5.14,1534.33,17.37,5.62,323.55,105.46,145.59,1380.52,0,0,0,55.35,110.13,1989.7,0.01,0,0,0,0,0,0,0,0,371.2,344.08,926.94,0,0,0,0.34,0.15,441.18,0.25,1.3,1.55,0.08,0,60.83
153,2011,10,Rajasthan,Jalore,0,0,0,29.98,54.29,1810.87,4.2,3.51,835.71,0.01,0,0,4.21,3.51,833.73,325.05,496.04,1526.04,0.04,0.06,1500,0,0,0,0.43,1.22,2837.21,4.12,2.43,589.81,0,0,0,148.97,79.69,534.94,5.54,9.95,1796.03,16.5,6.21,376.36,46.5,46.45,998.92,0,0,0,123.27,245.87,1994.56,0,0,0,0,0,0,0,0,0,193.02,308.56,1598.59,0,0,0,0.7,0.36,514.29,0.19,1.28,1.47,0.07,0.2,49.6
153,2012,10,Rajasthan,Jalore,0,0,0,28.38,50.46,1778.01,4.5,3.43,762.22,0,0,0,4.5,3.43,762.22,307.11,376.63,1226.37,0.05,0.1,2000,0,0,0,0.44,0.61,1386.36,1.85,1.56,843.24,0.2,0.16,800,105.09,66.4,631.84,8.1,15.08,1861.73,23.75,12.41,522.53,69.17,80.03,1157,0,0,0,87.07,196.09,2252.1,0,0,0,0,0,0,0,0,0,188.56,303.73,1610.79,0,0,0,0.91,0.08,87.91,0.18,1.14,1.33,0.04,0.3,102.82
153,2013,10,Rajasthan,Jalore,0,0,0,35.01,77.09,2201.94,3.52,1.22,346.59,0,0,0,3.52,1.22,346.59,332.21,157.73,474.79,0.07,0.12,1714.29,0,0,0,0.26,0.8,3076.92,14.02,10.76,767.48,0,0,0,118.72,29.49,248.4,9.39,15.24,1623,27.21,5.35,196.62,92.84,102.27,1101.57,0,0,0,76.58,165.8,2165.06,0.05,0.05,1000,0,0,0,0,0,0,220.82,296.15,1341.14,0,0,0,0.48,0.05,104.17,0.22,1.51,1.73,0.1,0.32,111.57
153,2014,10,Rajasthan,Jalore,0,0,0,32.67,62.25,1905.42,7.18,5,696.38,0,0,0,7.18,5,696.38,305.35,252.96,828.43,0.04,0.06,1500,0,0,0,0.2,0.55,2750,0.36,0.23,638.89,0,0,0,96.13,45.29,471.13,10.72,24.38,2274.25,24.51,10.87,443.49,57.14,60.79,1063.88,0,0,0,93.8,192.6,2053.3,0,0,0,0,0,0,0,0,0,186.33,288.69,1549.35,0,0,0,0.65,0.06,92.31,0.48,1.36,1.84,0.18,0.35,93.06
153,2015,10,Rajasthan,Jalore,0,0,0,41.04,82.56,2011.7,8.56,2.52,294.39,0,0,0,8.56,2.52,294.39,292.17,103.42,353.97,0.05,0.06,1200,0,0,0,0.43,1.28,2976.74,1.59,1.18,742.14,0.01,0,0,114.26,24.34,212.99,14.44,22.78,1577.56,25.08,3.66,145.93,87.59,88.71,1012.79,0,0,0,70.14,132.85,1894.07,0.02,0.01,500,0,0,0,0,0,0,197.42,248.04,1256.41,0,0,0,0.35,0.03,85.71,0.94,1.63,2.57,0.15,0.55,98.44
153,2016,10,Rajasthan,Jalore,0,0,0,52.18,101.98,1954.28,4.93,0.83,167.82,0,0,0,4.93,0.83,167.82,306.85,124.5,405.72,0.05,0.07,1489.8,0,0,0,0.23,0.75,3298.25,16.87,19.74,1169.91,0,0,0,139.93,45.53,325.42,18.08,35.16,1945.29,13.86,3.7,266.88,81.58,90.41,1108.24,0,0,0,50.48,93.93,1860.64,0.01,0,444.44,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.16,596.12,1.28,1.79,3.07,0.22,0.26,76.46
153,2017,10,Rajasthan,Jalore,0,0,0,46.94,100.7,2145.45,4.63,1.14,245.2,0,0,0,4.63,1.14,245.2,314.12,92.5,294.47,0.03,0.07,2029.41,0,0,0,0.21,0.71,3322.43,27.23,31.5,1156.53,0,0,0,147.69,39.88,270.03,20.61,29.02,1408.01,11.11,2.27,204.28,83.19,105.46,1267.62,0,0,0,49.26,89.48,1816.48,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.06,99.06,1.51,1.59,3.1,0.12,0.28,60.85
154,2010,10,Rajasthan,Jhalawar,2.29,5.86,2558.95,70.51,222.29,3152.6,3.62,4.56,1259.67,0,0,0,3.62,4.56,1259.67,0.01,0.01,1000,40.58,84.8,2089.7,0,0,0,0.46,1.34,2913.04,36.47,28.32,776.53,0.46,0.46,1000,16.12,13.07,810.79,1.36,2.66,1955.88,7.32,3.03,413.93,32.62,38.49,1179.95,0,0,0,0,0,0,0.12,0.1,833.33,0,0,0,240.09,316.77,1319.38,289.33,364.25,1258.94,0.02,0.13,6500,0.01,0,0,9.02,2.27,11.3,0.12,0.83,3.36
154,2011,10,Rajasthan,Jhalawar,1.78,7.3,4101.12,87.56,330.75,3777.41,1.87,2.71,1449.2,0,0,0,1.87,2.71,1449.2,0.01,0.01,1000,33.15,56.88,1715.84,0,0,0,0.37,1.04,2810.81,14.76,15.15,1026.42,0.25,0.25,1000,19.96,16.3,816.63,1.37,1.42,1036.5,2.2,1.25,568.18,32.39,55.64,1717.81,0,0,0,0,0,0,0.04,0.04,1000,0,0,0,252.06,390.5,1549.23,288.59,449.07,1556.08,0.01,0.1,10000,0.01,0.01,1000,9.29,3.08,12.37,0.1,1.42,3.1
154,2012,10,Rajasthan,Jhalawar,1.62,2.86,1765.43,86.06,279.02,3242.16,1.34,1.86,1388.06,0,0,0,1.34,1.86,1388.06,0.02,0.02,1000,28.6,61.91,2164.69,0,0,0,0.37,1.15,3108.11,16.99,18.86,1110.06,0.24,0.22,916.67,18.43,15.8,857.3,1.17,1.91,1632.48,1.46,0.79,541.1,79.56,118.13,1484.79,0,0,0,0,0,0,0.01,0.01,1000,0,0,0,271.07,381.93,1408.97,353.6,502.93,1422.31,0.02,0.11,5500,0,0,0,9.92,2.59,12.51,0.1,1.34,3.94
154,2013,10,Rajasthan,Jhalawar,2.06,4.42,2145.63,106.83,329.96,3088.65,0.84,0.99,1178.57,0,0,0,0.84,0.99,1178.57,0.01,0.01,1000,21.84,20.13,921.7,0,0,0,0.45,1.37,3044.44,24.37,21.4,878.13,0.14,0.11,785.71,16.69,8.84,529.66,0.87,1.71,1965.52,0.56,0.11,196.43,71.24,80.47,1129.56,0,0,0,0,0,0,0.09,0.06,666.67,0,0,0,288.59,176.4,611.25,362.39,259.36,715.69,0.01,0.09,9000,0,0,0,10.44,3.36,13.8,0.12,1.91,3.44
154,2014,10,Rajasthan,Jhalawar,3.23,7.06,2185.76,112.53,352.79,3135.08,1.39,1.41,1014.39,0,0,0,1.39,1.41,1014.39,0.03,0.03,1000,36.67,74.46,2030.54,0,0,0,0.27,0.75,2777.78,10.98,11.51,1048.27,0.11,0.11,1000,22,18.35,834.09,1.02,2.07,2029.41,1.24,0.42,338.71,30.16,37.75,1251.66,0,0,0,0,0,0,0.11,0.08,727.27,0,0,0,251.58,251.23,998.61,284.37,291.61,1025.46,0.02,0.13,6500,0,0,0,10.82,3.31,14.13,0.11,1.55,2.82
154,2015,10,Rajasthan,Jhalawar,3.26,6.59,2021.47,102.11,354.56,3472.33,0.63,0.84,1333.33,0,0,0,0.63,0.84,1333.33,0.01,0.01,1000,31.56,56.92,1803.55,0,0,0,0.2,0.61,3050,9.51,9.98,1049.42,0.11,0.06,545.45,31.88,17.27,541.62,1.1,2.23,2027.27,0.98,0.31,316.33,39.52,50.46,1276.82,0,0,0,0,0,0,0.25,0.3,1200,0,0,0,266.39,140.96,529.16,315.62,194.28,615.55,0.02,0.16,8650,0,0,0,11.68,4.49,16.18,0.14,2.69,2.58
154,2016,10,Rajasthan,Jhalawar,4.42,8.05,1818.72,109.04,417.55,3829.26,1,0.61,603.59,0,0,0,1,0.61,603.59,0.03,0.03,1000,50.64,94.64,1868.67,0,0,0,0.32,1.05,3297.81,17.32,22.36,1290.67,0.17,0.04,238.1,51.81,39.17,756.1,1.36,2.78,2045.69,0.53,0.19,347.74,35.58,53.14,1493.66,0,0,0,0.01,0,0,0.8,0.96,1195.52,0,0,0,219.28,228.05,1039.97,0,0,0,0.02,0.15,7128.57,0,0,630,12.29,3.86,16.15,0.09,2.36,2.57
154,2017,10,Rajasthan,Jhalawar,4.45,12.82,2884.81,102.2,413.26,4043.52,0.63,0.37,582.28,0,0,0,0.63,0.37,582.28,0.01,0.01,909.09,45.99,140.92,3064.08,0,0,0,0.2,0.68,3321.95,57.91,88.81,1533.64,0.14,0.12,800,65.03,54.73,841.69,1.48,2.89,1953.41,0.62,0.17,269.23,39.76,10.23,257.32,0,0,0,0,0,0,0.92,0.37,400,0,0,0,209.4,282.41,1348.7,0,0,0,0.01,0.07,7040,0,0,90,12.42,3.69,16.1,0.07,2.45,2.29
155,2010,10,Rajasthan,Jhunjhunu,0,0,0,79.59,259.96,3266.24,0.01,0.01,1000,0,0,0,0.01,0.01,1000,286.1,498.47,1742.29,0,0,0,0,0,0,12.1,29.48,2436.36,129.44,141.81,1095.57,0,0,0,55.65,20.24,363.7,2.04,3.6,1764.71,0.18,0.07,388.89,93.38,126.2,1351.47,0,0,0,0.05,0.02,400,0,0,0,0,0,0,0,0,0,97.26,130.55,1342.28,0,0,0,0.02,0.01,500,0.14,4.4,4.53,0.01,1.54,61.14
155,2011,10,Rajasthan,Jhunjhunu,0,0,0,73.71,250.19,3394.25,0,0,0,0,0,0,0,0,0,277.06,491.61,1774.38,0,0,0,0,0,0,11.46,32.38,2825.48,75.07,77.72,1035.3,0,0,0,48.95,27.54,562.61,3.12,5.3,1698.72,0.19,0.06,315.79,97.63,71.78,735.22,0,0,0,0.35,0.16,457.14,0,0,0,0,0,0,0,0,0,101.33,77.3,762.85,0,0,0,0.27,0.14,518.52,0.13,6.33,6.46,0.02,5.42,66.4
155,2012,10,Rajasthan,Jhunjhunu,0,0,0,84.44,315.48,3736.14,0,0,0,0,0,0,0,0,0,224.86,243.92,1084.76,0,0,0,0,0,0,11.75,39.57,3367.66,62.75,85.26,1358.73,0,0,0,32.49,16.76,515.85,3.01,5.71,1897.01,0.22,0.07,318.18,82.76,116.13,1403.21,0,0,0,0.2,0.09,450,0,0,0,0,0,0,0,0,0,86.37,122.04,1412.99,0,0,0,0.44,0.04,90.91,0.12,3.32,3.44,0,2.52,131.7
155,2013,10,Rajasthan,Jhunjhunu,0,0,0,86.72,346.47,3995.27,0,0,0,0,0,0,0,0,0,240.21,294,1223.93,0,0,0,0,0,0,11.5,35.87,3119.13,115.05,138.27,1201.83,0,0,0,34.6,18.58,536.99,3.21,5.7,1775.7,0.2,0.04,200,80.42,113.1,1406.37,0,0,0,0.08,0.04,500,0,0,0,0,0,0,0,0,0,84.27,119.05,1412.72,0,0,0,0.26,0.03,115.38,0.12,3.95,4.07,0.01,3.23,124.76
155,2014,10,Rajasthan,Jhunjhunu,0,0,0,88.8,358.02,4031.76,0,0,0,0,0,0,0,0,0,228.59,308.41,1349.18,0,0,0,0,0,0,10.94,34.69,3170.93,65.28,76.64,1174.02,0,0,0,33.87,26.79,790.97,3.17,5.95,1876.97,0.18,0.06,333.33,77.76,114.96,1478.4,0,0,0,0.06,0.05,833.33,0,0,0,0,0,0,0,0,0,81.56,121.11,1484.92,0,0,0,0.92,0.09,97.83,0.1,4.02,4.12,0.01,3.31,131.89
155,2015,10,Rajasthan,Jhunjhunu,0,0,0,88.34,311.1,3521.62,0,0,0,0,0,0,0,0,0,220.33,219.94,998.23,0,0,0,0,0,0,9.86,27.83,2822.52,50.24,50.24,1000,0,0,0,49.69,24.84,499.87,2.94,5.59,1901.36,0.3,0.09,300,72.19,104.9,1453.11,0,0,0,0.05,0.05,1000,0,0,0,0,0,0,0,0,0,75.72,110.7,1461.97,0,0.01,8600,1.78,0.15,84.27,0.13,5.91,6.04,0.01,5.13,121.84
155,2016,10,Rajasthan,Jhunjhunu,0,0,0,86.55,350.08,4044.75,0,0,0,0,0,0,0,0,0,222.79,327.99,1472.21,0,0,0,0,0,0,9.9,30.78,3110.55,56.9,71.25,1252.18,0,0,0,88.07,58.64,665.88,3.73,7.3,1955.78,0.38,0.13,347.26,69.71,98.4,1411.62,0,0,0,0.01,0,714.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,2.32,609.05,0.13,4.63,4.76,0,3.87,72.05
155,2017,10,Rajasthan,Jhunjhunu,0,0,0,85.96,340.01,3955.61,0,0,0,0,0,0,0,0,0,219.33,229.12,1044.64,0,0,0,0,0,0,8.87,28.96,3263.72,58.08,79.1,1361.84,0,0,0,78.15,24.6,314.72,4.27,7.46,1747.54,0.33,0.09,269.46,58.64,102.45,1746.96,0,0,0,0.02,0.01,611.11,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,8.69,0.64,73.84,0.12,4.34,4.46,0,3.66,73.77
156,2010,10,Rajasthan,Jodhpur,0,0,0,59.29,149.05,2513.91,57.24,40.64,709.99,0,0,0,57.24,40.64,709.99,635.17,621.32,978.19,0,0.01,0,0,0,0,0.44,1.27,2886.36,5.8,5.21,898.28,0.06,0.02,333.33,290.49,172.27,593.03,49.08,75.33,1534.84,29.58,12.67,428.33,78.49,85.52,1089.57,0,0,0,25.67,12.72,495.52,0.01,0,0,0,0,0,0,0,0,224.07,203.11,906.46,0,0,0,11.61,6.7,577.09,0.57,21.2,21.77,0,17.31,153.1
156,2011,10,Rajasthan,Jodhpur,0,0,0,50.15,136.35,2718.84,47,29.95,637.23,0,0,0,47,29.95,637.23,578.62,667.59,1153.76,0.01,0.01,1000,0,0,0,0.21,0.6,2857.14,2.82,3.07,1088.65,0,0,0,288.22,163.07,565.78,61.76,114.28,1850.39,44.05,19.09,433.37,63.35,85.42,1348.38,0,0,0,40.27,20.08,498.63,0,0,0,0,0,0,0,0,0,211.28,240.04,1136.12,0,0,0,19.1,11.46,600,0.42,16.22,16.64,0,13.67,157.51
156,2012,10,Rajasthan,Jodhpur,0,0,0,60.97,133.16,2184.02,77.28,21.58,279.24,0,0,0,77.28,21.58,279.24,418.2,227.86,544.86,0.01,0.01,1000,0,0,0,0.29,0.77,2655.17,1.89,1.7,899.47,0,0,0,192.68,41.6,215.9,64.22,76.76,1195.27,33.78,5.03,148.9,79.78,80.33,1006.89,0,0,0,39.25,19.57,498.6,0,0,0,0,0,0,0,0,0,222.48,187.93,844.71,0,0,0,26.25,2.38,90.67,0.53,15.08,15.61,0.02,12.26,290.63
156,2013,10,Rajasthan,Jodhpur,0,0,0,67.88,152.46,2246.02,46.05,12.93,280.78,0,0,0,46.05,12.93,280.78,491.43,245.09,498.73,0,0,0,0,0,0,0.24,0.74,3083.33,10.66,8.63,809.57,0,0,0,228.13,68.96,302.28,87.17,190.14,2181.26,37.44,5,133.55,118.1,134.91,1142.34,0,0,0,36.21,18.02,497.65,0,0,0,0,0,0,0,0,0,306.13,373.41,1219.78,0,0,0,30.32,4.18,137.86,0.67,17.87,18.55,0,14.77,284.45
156,2014,10,Rajasthan,Jodhpur,0,0,0,67.78,130.81,1929.92,64.38,52.95,822.46,0,0,0,64.38,52.95,822.46,426.93,476.69,1116.55,0,0,0,0,0,0,0.27,0.76,2814.81,1.42,1.02,718.31,0,0,0,216.82,156.42,721.43,108.82,217.64,2000,35.99,14.79,410.95,104.63,103.58,989.96,0,0,0,36.76,18.39,500.27,0.01,0,0,0,0,0,0,0,0,288.47,355.04,1230.77,0,0,0,42.39,3.32,78.32,1,20.13,21.14,0,16.68,275.11
156,2015,10,Rajasthan,Jodhpur,0,0,0,69.22,136.22,1967.93,54.06,33.73,623.94,0,0,0,54.06,33.73,623.94,403.92,257.66,637.9,0.01,0.01,1000,0,0,0,0.23,0.69,3000,4.38,4.58,1045.66,0,0,0,293.55,158.64,540.43,113.44,267.13,2354.81,39.77,17.27,434.25,119.2,130.68,1096.31,0,0,0,34.81,16.79,482.33,0,0,0,0,0,0,0,0,0,307.55,432.08,1404.91,0,0.03,8666.67,43.16,3.45,79.94,0.61,27.34,27.95,0,23.49,296.19
156,2016,10,Rajasthan,Jodhpur,0,0,0,77.94,180.68,2318.18,44.47,20.92,470.49,0,0,0,44.47,20.92,470.49,417.35,329.98,790.66,0.01,0.01,1500,0,0,0,0.38,1.25,3298.15,19.07,17.96,941.63,0,0,0,387.5,150.49,388.38,115.45,198.44,1718.85,28.55,10.12,354.42,143.64,168.38,1172.23,0,0,0,26.19,13.08,499.66,0.02,0.11,7000,0,0,0,0,0,0,0,0,0,0,0.01,7100,40.55,35.95,886.64,0.45,24.05,24.5,0,18.77,228.71
156,2017,10,Rajasthan,Jodhpur,0,0,0,66.07,150.97,2284.95,34.49,20.03,580.7,0,0,0,34.49,20.03,580.7,421.94,420.02,995.45,0,0.01,2000,0,0,0,0.36,1.2,3323.2,19.37,28.3,1460.69,0,0,0,412.02,237.07,575.39,129.42,241.97,1869.62,21.04,9.11,432.88,149.41,196.46,1314.89,0,0,0,24.76,12.32,497.86,0.01,0.01,714.29,0,0,0,0,0,0,0,0,0,0,0,0,46.71,3.86,82.54,0.38,25.32,25.7,0.02,20.17,201.49
157,2010,10,Rajasthan,Kota,22.2,62.06,2795.5,263.21,925.46,3516.05,8.73,8.22,941.58,0,0,0,8.73,8.22,941.58,3.54,3.93,1110.17,31.01,73.11,2357.63,0,0,0,1.25,3.63,2904,15.57,19.45,1249.2,0.13,0.13,1000,10.2,7.66,750.98,0.93,1.81,1946.24,90.14,35.38,392.5,133.25,214.78,1611.86,0,0,0,0,0,0,0.44,0.48,1090.91,0,0,0,307.29,510.68,1661.88,535.72,764.64,1427.31,0.05,0.27,5400,0,0,0,0.57,4.19,4.76,0.23,0.11,7.64
157,2011,10,Rajasthan,Kota,16.72,38.41,2297.25,254.38,1011.04,3974.53,3.52,3.63,1031.25,0,0,0,3.52,3.63,1031.25,2.93,3.84,1310.58,20.74,34.31,1654.29,0,0,0,0.87,2.49,2862.07,9.75,13.57,1391.79,0.04,0.03,750,27,17.81,659.63,1.17,2.26,1931.62,21.54,6.79,315.23,125.93,205.59,1632.57,0,0,0,0,0,0,0.18,0.15,833.33,0,0,0,381.32,665.38,1744.94,530.65,880.37,1659.04,0.04,0.28,7000,0.1,0.06,600,0.65,4.34,4.99,0.32,0.33,5.67
157,2012,10,Rajasthan,Kota,12.3,33.1,2691.06,295.04,1271.81,4310.64,3.5,3.8,1085.71,0,0,0,3.5,3.8,1085.71,2.3,2.59,1126.09,14.49,36.8,2539.68,0,0,0,0.79,2.44,3088.61,13.55,19.41,1432.47,0.02,0.03,1500,19.59,11.94,609.49,0.86,1.34,1558.14,16.33,4.12,252.3,166.05,277.84,1673.23,0,0,0,0.01,0.01,1000,0.21,0.24,1142.86,0,0,0,462.6,684.89,1480.52,646.24,968.51,1498.68,0.06,0.39,6500,0.02,0,0,0.61,3.73,4.34,0.2,0.07,6.07
157,2013,10,Rajasthan,Kota,17.18,40.85,2377.76,300.86,1105.09,3673.1,1.5,1.74,1160,0,0,0,1.5,1.74,1160,0.63,0.35,555.56,8.01,8.24,1028.71,0,0,0,0.51,1.55,3039.22,13.94,14.03,1006.46,0.02,0,0,5.45,2.58,473.39,0.4,0.79,1975,2.71,0.56,206.64,158.91,184.72,1162.42,0,0,0,0,0,0,0.16,0.13,812.5,0,0,0,527.53,431.27,817.53,689.82,617.52,895.19,0.04,0.24,6000,0.02,0,0,0.7,3.35,4.05,0.23,0.09,6.71
157,2014,10,Rajasthan,Kota,33.61,93.7,2787.86,310.07,947.01,3054.18,2.55,2.72,1066.67,0,0,0,2.55,2.72,1066.67,1.14,0.78,684.21,10.68,16.13,1510.3,0,0,0,0.51,1.44,2823.53,9.54,10.66,1117.4,0.01,0.01,1000,14.86,8.42,566.62,0.47,0.94,2000,8.51,2.06,242.07,117.55,156.41,1330.58,0,0,0,0,0,0,0.22,0.14,636.36,0,0,0,265.11,253.32,955.53,391.93,412.9,1053.5,0.05,0.38,7600,0,0,0,0.75,3.43,4.19,0.28,0.12,3.54
157,2015,10,Rajasthan,Kota,36.14,93.68,2592.14,279.51,1139.65,4077.31,1.99,1.77,889.45,0,0,0,1.99,1.77,889.45,1.15,0.91,791.3,12.26,27.18,2216.97,0,0,0,0.52,1.55,2980.77,10.8,15.22,1409.26,0.02,0.01,500,42.78,16.74,391.32,0.76,1.55,2039.47,12.38,3.11,251.21,154.38,234.63,1519.82,0,0,0,0,0,0,0.32,0.51,1593.75,0,0,0,468.78,301.23,642.57,636.7,541.04,849.76,0.03,0.22,8650,0,0,0,0.46,4.32,4.78,0.31,0.41,3.29
